edsAddressGUID,edsFIASAddressGUID,edsAddressType,edsOKTMO,edsAddressName,edsRegion,edsArea,edsCity,edsStreet,edsEstStatus,edsHouseNum,edsHouseType,edsOrgGUID,edsName,edsFullName,edsAddress,edsAddressJur,edsAddressDisp,edsTypeOrg
AA7F914C-BA54-11E7-8E30-FE5F11EEAB0E,526aa7cc-6abe-425d-8654-dc788a8cd1bc,8,46648101,"Раменский р-н, г. Раменское, ул. Казанская, д.11","Московская обл","Раменский р-н","г. Раменское","ул. Казанская",2,11,2
AA83D8B0-BA54-11E7-8E30-FE5F11EEAB0E,48e05656-0c67-469c-a378-070e2ee05f5e,8,46648407106,"Раменский р-н, д. Аксеново, д.141а/2","Московская обл","Раменский р-н",,,2,141а/2,2
AA8AE150-BA54-11E7-8E30-FE5F11EEAB0E,40e724d6-18c6-4684-865e-a1971053edab,8,46648157051,"Раменский р-н, г. Раменское, дп. Кратово, ул. Высоковольтная, д.3","Московская обл","Раменский р-н","г. Раменское","ул. Высоковольтная",2,3,2
AA8C9EFA-BA54-11E7-8E30-FE5F11EEAB0E,e017b3ce-5c65-42cc-b227-ffa55349c2a8,8,46648157051,"Раменский р-н, г. Раменское, дп. Кратово, ул. Самойлова, д.4","Московская обл","Раменский р-н","г. Раменское","ул. Самойлова",2,4,2
AA9368D4-BA54-11E7-8E30-FE5F11EEAB0E,e8633338-2ae8-4e03-9f0e-de016ad47be3,8,46648422136,"Раменский р-н, д. Рыбаки, ул. Садовая, д.97","Московская обл","Раменский р-н",,"ул. Садовая",2,97,
AA9C92EC-BA54-11E7-8E30-FE5F11EEAB0E,3bb94158-baf5-4338-8ee3-57181a5209d3,8,46648473131,"Раменский р-н, д. Сафоново, ул. Школьная, д.39","Московская обл","Раменский р-н",,"ул. Школьная",2,39,2
AA9FB0A8-BA54-11E7-8E30-FE5F11EEAB0E,953e709b-356a-4bf1-87e3-afb20813fdbd,8,46648434116,"Раменский р-н, д. Галушино, д.57","Московская обл","Раменский р-н",,,2,57,2
AAA0526A-BA54-11E7-8E30-FE5F11EEAB0E,1a6b6aef-c9be-4a99-b177-d042038a0c2b,8,46648476101,"Раменский р-н, с. Софьино, д.290","Московская обл","Раменский р-н",,,2,290,2
AAA0ED4C-BA54-11E7-8E30-FE5F11EEAB0E,7d029873-6880-4210-9711-2d290ff6cd04,8,46648470126,"Раменский р-н, д. Вохринка, д.40","Московская обл","Раменский р-н",,,2,40,2
AAA2119A-BA54-11E7-8E30-FE5F11EEAB0E,4aeafa96-a1f3-4926-8705-64e758add2fd,8,46648443146,"Раменский р-н, д. Петровское, ул. Центральная, д.9","Московская обл","Раменский р-н",,"ул. Центральная",2,9,2
AAA6F3AE-BA54-11E7-8E30-FE5F11EEAB0E,968aa653-7ee3-4567-a47b-e420372c75ce,8,46648101,"Раменский р-н, г. Раменское, ул. Молодежная, д.18","Московская обл","Раменский р-н","г. Раменское","ул. Молодежная",2,18,1,3C1293AA-BB06-11E7-9583-B5CD11EEAB0E,"ООО ""ВАЛМАР""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВАЛМАР""","140180 ОБЛ МОСКОВСКАЯ Г ЖУКОВСКИЙ УЛ СОЛНЕЧНАЯ ДОМ 3 ПОМЕЩЕНИЕ 120/3","140180 ОБЛ МОСКОВСКАЯ Г ЖУКОВСКИЙ УЛ СОЛНЕЧНАЯ ДОМ 3 ПОМЕЩЕНИЕ 120/3","140180 ОБЛ МОСКОВСКАЯ Г ЖУКОВСКИЙ УЛ СОЛНЕЧНАЯ ДОМ 3 ПОМЕЩЕНИЕ 120/3",2
AAA9513A-BA54-11E7-8E30-FE5F11EEAB0E,1486fd27-8eae-48d0-9157-9f3012308bd0,8,46648443121,"Раменский р-н, с. Малышево, ул. Бронницкая, д.16","Московская обл","Раменский р-н",,"ул. Бронницкая",2,16,2
AAAA9B58-BA54-11E7-8E30-FE5F11EEAB0E,cb463f82-46ae-4ff5-bee2-e99a2a4b0366,8,46648470126,"Раменский р-н, д. Вохринка, д.58а","Московская обл","Раменский р-н",,,2,58а,2
AAB2819C-BA54-11E7-8E30-FE5F11EEAB0E,9a0c46fe-076c-4589-82a4-1f5329cb2081,8,46648458131,"Раменский р-н, д. Жирово, ул. Полевая, д.24","Московская обл","Раменский р-н",,"ул. Полевая",2,24,2
AAB5F8B8-BA54-11E7-8E30-FE5F11EEAB0E,489d650d-8b8e-4ff8-a875-b3bd92ee433f,8,46648470111,"Раменский р-н, с. Бисерово, ул. Центральная, д.28","Московская обл","Раменский р-н",,"ул. Центральная",2,28,2
AAB63FBC-BA54-11E7-8E30-FE5F11EEAB0E,95729741-4027-4371-9cb0-27f841a03e76,8,46648168051,"Раменский р-н, г. Раменское, дп. Удельная, ул. Карпинского, д.20/3","Московская обл","Раменский р-н","г. Раменское","ул. Карпинского",2,20/3,2
AABB5FCE-BA54-11E7-8E30-FE5F11EEAB0E,ba4969af-cc4c-485f-a842-2fc15f2a842e,8,46648434171,"Раменский р-н, д. Сельвачево, д.235","Московская обл","Раменский р-н",,,2,235,
AABBB3D4-BA54-11E7-8E30-FE5F11EEAB0E,084bc898-0cf5-4f29-a1f7-0e8dc623bccc,8,46648470201,"Раменский р-н, д. Федино, ул. Бронницкая, д.28","Московская обл","Раменский р-н",,"ул. Бронницкая",2,28,
AAC3724A-BA54-11E7-8E30-FE5F11EEAB0E,2071a40e-3ef8-4e21-8bca-5c5b2d1a68af,8,46648473141,"Раменский р-н, д. Старково, ул. 2-я Рыбхозная, д.8","Московская обл","Раменский р-н",,"ул. 2-я Рыбхозная",2,8,2
AAC7225A-BA54-11E7-8E30-FE5F11EEAB0E,1badf351-21b2-405b-becc-e42da3d7c5f6,8,46648476146,"Раменский р-н, д. Нижнее Велино, д.59В","Московская обл","Раменский р-н",,,2,59В,2
AAC76BB6-BA54-11E7-8E30-FE5F11EEAB0E,423e77d6-aaab-411a-b916-1db771147427,8,46648473101,"Раменский р-н, п. Дубовая Роща, кв-л. 4-й, д.12","Московская обл","Раменский р-н",,"кв-л. 4-й",2,12,2
AAC8DA3C-BA54-11E7-8E30-FE5F11EEAB0E,eda35f20-d69d-4bc1-a39e-e437f194d5d7,8,46648152,"Раменский р-н, г. Раменское, рп. Быково, пер. Садовый, д.10","Московская обл","Раменский р-н","г. Раменское","пер. Садовый",2,10,1
AACC7D72-BA54-11E7-8E30-FE5F11EEAB0E,9c346137-1b1e-47dd-851a-e67728318604,8,46648101,"Раменский р-н, г. Раменское, ул. Октябрьская, д.65","Московская обл","Раменский р-н","г. Раменское","ул. Октябрьская",2,65,
AAD184AC-BA54-11E7-8E30-FE5F11EEAB0E,399bcde7-d2f2-42ca-b62d-79459af2c68f,8,46648458131,"Раменский р-н, д. Жирово, д.160","Московская обл","Раменский р-н",,,2,160,
AAD2184A-BA54-11E7-8E30-FE5F11EEAB0E,7382bd0f-b9d0-4baa-88a6-db6877c1736a,8,46648491161,"Раменский р-н, д. Чулково, д.196","Московская обл","Раменский р-н",,,2,196,
AAD8B48E-BA54-11E7-8E30-FE5F11EEAB0E,9ebfdf42-6b8f-4179-82c2-0676070cf81b,8,46648168051,"Раменский р-н, г. Раменское, дп. Удельная, ул. Громова, д.13","Московская обл","Раменский р-н","г. Раменское","ул. Громова",2,13,2
AADD84BE-BA54-11E7-8E30-FE5F11EEAB0E,c81d4294-c4e6-4aa7-9ba3-1f92aea9495e,8,46648413111,"Раменский р-н, п. Гжель, ул. Линейная, д.7","Московская обл","Раменский р-н",,"ул. Линейная",2,7,2
AAE0124C-BA54-11E7-8E30-FE5F11EEAB0E,dcffa072-14c7-4d7a-ad9c-bf65fa55029b,8,46648410111,"Раменский р-н, д. Вишняково, д.70","Московская обл","Раменский р-н",,,2,70,
